state,sex,race,age,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016
19.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,9.833333333333334,9.9,9.95945945945946,8.666666666666666,9.977011494252874,9.714285714285714,9.993506493506494,9.974358974358974,10.0,9.764705882352942,9.987096774193548,9.925373134328359,10.053333333333333,9.985714285714286
19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,0.0,-1.0,6259.80610462881,5979.463831567827,5939.782044659163,5770.234471538449,6429.884017366274,5830.198966156834,5859.479765123258,5820.527226169209,5979.5753878818305,5899.719085642801,5939.950989570431,5989.8928982262005,6019.57184761205,6129.201822351717,6190.114808847402,6259.5194922499895,6299.537640006233,6329.903918039765
19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,0.0,1.0,10.000255134583492,9.999742168364058,9.999467802022352,10.000271223216707,10.0,9.999442586399109,10.0,10.000144906535285,10.0,10.0,10.00014598540146,10.00014570887367,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,0.0,2.0,59.99830747531734,60.00056513139306,60.001144492131615,60.001739634676724,60.0023582588189,69.99929697700111,59.997535428219344,49.997367312552655,49.99945834687466,49.9983170649613,49.99766600536819,40.00048076923077,30.00149943771086,40.00205761316872,29.999211149092822,30.00040268456376,30.00164451144306,19.998885017421603
19.0,1.0,0.0,3.0,180.0,169.99821014950513,200.00601262651568,189.9962506166748,199.99033536290713,189.99819133745842,200.00187529301454,209.99026425591092,199.99447717231232,199.99267130817148,200.00184128153194,199.9944506104328,219.99584317430316,199.9942090531801,200.00594000593995,209.99359821156392,190.0,210.00674662668672
19.0,1.0,0.0,4.0,339.97188223618923,360.0232258064516,340.0106316447782,350.0205248497289,389.9891591382907,379.97493072964755,359.9818662636946,399.9904019196158,390.00897273668494,400.0044573211496,399.98280124690996,420.0,430.0085957021485,409.99187716691455,410.01202933985354,410.0,400.0038197097022,410.0077680939747
19.0,1.0,0.0,5.0,790.0,819.9363354037255,770.0301251956188,840.0660766961644,810.0,710.0279088050308,670.0131115459882,679.9868242588652,660.0376999238374,699.9744572158372,710.0375661375657,729.98739640884,719.9879518072297,749.9648657089325,809.9880053309632,790.0333099086444,869.988254353988,859.9443221546031
19.0,1.0,0.0,6.0,1750.0,1630.1280104712075,1590.1640443641998,1599.7965929316003,1709.9135927235952,1709.9570351758755,1630.163695706759,1620.0404393409942,1560.0388156257775,1490.1491491491472,1559.8029805506405,1490.0378653113044,1439.8524212144528,1489.8088273030544,1479.848515864897,1470.0372907153726,1460.1108019225944,1480.074409250884
19.0,1.0,0.0,7.0,2489.8500903070585,2329.445897740786,2399.577960140671,2120.3714953271015,2620.0,2090.2400919011993,2309.345238095234,2240.4933920704816,2479.4660925726625,2439.6151419558378,2380.1237006236993,2469.8743002544547,2579.7388663967645,2609.4821428571495,2610.255506607928,2709.4760753987584,2699.479518072281,2739.8684589534296
19.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,9.965909090909092,0.0,9.936170212765957,9.918367346938776,9.98019801980198,9.875,9.6,9.971428571428572,10.006944444444445,9.973333333333333,10.012345679012345,9.982142857142858,9.989690721649485
19.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,-1.0,13850.959766417356,13829.460733569624,13910.593197791251,13909.674885865757,13839.665976329548,13969.209664958156,13630.139360554322,13849.719840699858,13949.821114103102,13819.708810326156,14160.04839677813,13940.854212331991,14619.649014184422,14440.692885016506,14669.135592752606,14420.359627512476,14850.263864451783,14830.073435159384
20.0,0.0,0.0,0.0,50.0,49.997118155619596,59.99800928998009,59.99869536855839,60.00063552589768,69.9992665549036,69.9964249233912,69.99647603705196,59.998209667793915,59.99820161854331,49.99801271860095,49.99901234567901,60.00058968058968,50.001481481481484,59.99821799821801,49.9989940649834,49.99897425376962,49.99844042420462
20.0,0.0,0.0,1.0,190.00087131982025,190.00090480499074,180.00268549830918,169.99652440582673,170.00178001151767,169.99908910678883,160.00263403391318,169.99905144515128,170.00192090395473,169.99809577149256,190.00208768267217,189.99589455488334,209.99671806626387,219.99665517940406,229.9977098476552,250.0049336425084,270.0,279.99586145735833
20.0,0.0,0.0,2.0,460.00642323535544,440.0046366222908,489.99475074989346,439.9919631767366,439.99834698324463,399.9984481688396,390.0031211236045,370.0030769230767,370.00643646168584,320.00291744541204,310.00299198919043,300.00597996711014,300.0,289.99385039495303,290.0047042283984,279.99536756190383,290.00325403949756,280.00318290326254
20.0,0.0,0.0,3.0,869.9822543140366,880.0140614389015,919.9857546548976,920.010707219616,1040.012024974949,920.0,930.0070478572255,959.9855323637994,999.9924806376407,1010.0038071544365,970.0145859178247,969.9817050169731,1070.004106382161,940.0,909.981672440182,859.9964346420115,879.9962399589796,820.0072592068005
20.0,0.0,0.0,4.0,1310.033131006577,1520.0282475376314,1479.9911175128996,1549.9651998203901,1499.9919328815715,1600.0248988484245,1640.0165631469938,1659.9918262839187,1740.033569671542,1729.9835285156598,1710.0316637348376,1769.984004337802,1919.9831837092242,1990.026140642783,1870.0,1900.0,1999.9572667834761,1959.9916716240339
20.0,0.0,0.0,5.0,2970.0,2680.073498491645,2809.896937465607,2739.949381119537,2769.974427621872,2400.0221545278323,2399.977849561616,2290.0,2210.039730337078,2170.0554231227625,2440.0603512243374,2350.037866580736,2329.945725599815,2590.0749855240306,2699.9256198347207,2690.017926162855,2690.052182347242,2599.9672832515507
20.0,0.0,0.0,6.0,4230.256869591573,4509.797939068105,4330.063156359407,4399.936845127017,4180.23787167452,4500.0,3990.0,3960.0563139931937,3800.054293470519,3799.8367230020262,3739.945773524698,3530.2047563805013,3680.160023191803,3380.146999130205,3500.0,3359.9522727272592,3419.9518919678967,3529.8539713182345
20.0,0.0,0.0,7.0,2630.703678929762,2489.5161917098485,2490.6106683016637,2599.8478642480964,2589.4254021076013,2759.2663476873877,2910.1451371571247,3269.6951048950914,3479.6913525498894,3499.8513800424353,3610.0,3650.57480314962,3789.571590052729,3780.4144736842054,3899.301325689736,3830.4044350580957,3920.269972451775,3990.271983640116
20.0,0.0,1.0,-1.0,5199.037158695853,5019.433603370049,5140.324147044198,5239.815603469467,5190.267750346876,5330.049946253172,5189.03612332641,5429.992868408718,5219.447847249091,5298.8518669915165,5340.233473066114,5350.300373298995,5350.112066149731,5590.384137135341,5700.044736644324,5639.807081595671,6070.5081325784595,5959.003427763364
20.0,0.0,1.0,0.0,69.99848222029487,69.99262381454162,69.99445873738374,90.00513992004569,70.00257305642344,70.00503868994062,100.00176647235469,80.0,59.99897365720151,90.00302979296414,69.99768403639371,59.99806389157792,90.0,99.99706012053507,89.99611734253666,89.99871776606355,59.996516185222816,60.0
20.0,0.0,1.0,1.0,179.99499861072525,199.99810803140673,180.0,159.99843152632096,240.00236756436829,190.0,180.0,179.99114260407435,160.00157340938145,209.995911612966,179.9948453608248,179.998305882353,170.00308445976594,189.998319030346,160.00413864459387,160.00403056511882,150.004884004884,140.0033185840708
20.0,0.0,1.0,2.0,500.01277356723205,549.9953924771722,469.988409371147,459.9887254901961,389.9872569841528,359.9911511675543,379.9843955321947,340.002797893351,389.9902637929601,299.99745956473873,259.9932215173371,279.9950477538025,270.0048710084791,249.99546032322488,219.9939665417313,220.0080497621661,200.00733205022456,199.99631472268283
20.0,0.0,1.0,3.0,680.0244340639587,759.9735805330239,709.9611299682465,780.0,779.9680524267862,740.0073281837995,620.0236415633935,730.0067399132132,600.0216099405726,640.0112448387952,700.0,700.0,590.0,610.0149815800252,650.0106191798726,769.9873698023448,590.0,539.9910949868075
20.0,0.0,1.0,4.0,719.9699561861053,690.04189435337,920.0714840714853,769.9437340153443,779.9462994836482,1000.0,869.9329841318762,970.0285126396232,900.0254201383968,919.9498159007234,960.0,1019.9743331655775,1029.9755286291281,1120.0385497934856,1179.9869194102646,1009.9567266495307,1300.0268650547669,1209.9391531730855
20.0,0.0,1.0,5.0,1059.8824399260636,750.0,819.9143752175412,979.9670698924712,920.0892337536384,959.8796238244506,999.9094749547362,989.9709080223342,899.9743954480799,899.901531728665,1030.0812302839126,970.0995382247322,949.8834355828245,1000.0692680674207,1049.9322289156623,1129.954315746919,1289.9259755164464,1279.9532590834417
20.0,0.0,1.0,6.0,809.7242553191478,799.7339983374884,840.0,860.2623951182306,870.2572062084256,869.6890636168679,879.7570738440307,1000.0,1049.727626459145,989.8137931034499,879.8939759036157,859.9492025989351,859.9514672686239,909.8021739130423,980.0,890.0,1060.1512844909623,1079.8512396694218
20.0,0.0,1.0,7.0,389.5568181818184,389.7100371747213,360.40449438202245,369.7218045112781,380.0,350.35714285714283,369.52715654952107,410.0,419.75999999999976,449.3918918918924,490.24623115577924,550.2600472813238,600.2586206896542,600.4848484848485,570.1108949416342,569.8961748633876,620.4246575342472,659.474522292994
20.0,0.0,2.0,-1.0,89.82183744563626,89.9192359451893,109.97757913499001,110.08225444119299,150.12775096997095,159.862036300646,159.89398664915538,169.94332907101563,169.97135166844072,180.06629886086643,199.98577934667983,210.14304919962407,220.0887575691621,240.0377826127909,279.8726868168506,289.9381084610817,299.9420605188082,319.9665902534386
20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10.001055687516494,0.0,9.998906386701663,10.00020296326365,10.000775043596203,10.00055607043559,10.000364033491081,10.00017730496454,10.00017695983012,9.99946457255042,9.999458288190683,10.000371816322737,10.0
20.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,9.998415841584158,9.998902305159167,0.0,0.0,0.0,0.0,9.999740057187418,10.0002474022761,10.000698812019566,10.00066489361702,10.000211505922167,9.999192082407594,20.0,20.000742804085423
20.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.002177463255308,0.0,9.998154130133825,9.999571917808218,10.000405515004054,10.001504324934185,10.0,20.002005347593585,19.998101265822786,19.998206814106396,30.00170309395402
20.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994505494505495,9.998766954377311,10.001123595505618,0.0,0.0,10.003533568904594,10.001569858712715,9.996376811594203,19.995967741935484,40.0,19.99656357388316,19.99893899204244
20.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.995283018867925,19.97907949790795,19.9812382739212,19.993162393162393,10.004651162790697,19.99719887955182,30.0
20.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.006535947712418,10.0,10.018292682926829,10.017441860465116,10.022346368715084,10.015151515151516,10.014084507042254,0.0,0.0,0.0,9.98263888888889
20.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.03921568627451,10.033898305084746,10.014925373134329,9.986486486486486,9.987951807228916,19.913978494623656,20.019607843137255
20.0,0.0,3.0,-1.0,180.04078795145512,199.37533186737642,209.85665165810394,210.2637208931418,239.83083179347562,230.02173582752613,240.04113513430636,279.94809273919276,299.6587720739179,329.3822603462408,290.05141802948077,280.2116447462869,339.840815631504,349.86887623289516,410.2342394647128,419.94117940011967,450.31377727098084,469.9832845357735
20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,10.001047668936616,0.0,0.0,10.000460617227084,0.0,0.0,0.0,9.997999199679873,10.0,0.0,10.001122334455667,0.0,0.0
20.0,0.0,3.0,4.0,9.998953974895397,10.001988071570576,9.997222222222222,9.997404844290658,39.99670510708402,9.996078431372549,20.002962962962965,19.99716914366596,9.998639455782312,19.99870214146658,20.001244555071562,19.998819362455727,20.001105583195134,30.004777070063692,30.003037974683544,29.995639534883722,29.993020009306655,39.9910394265233
20.0,0.0,3.0,5.0,30.006535947712422,29.98762886597938,20.007448789571693,30.01048951048951,30.019108280254777,29.97835497835498,29.991869918699187,30.00383141762452,39.985645933014354,69.98421645997745,40.00854700854701,19.993808049535605,49.97589199614272,39.99281221922731,39.983108108108105,69.98882681564247,59.98203592814371,69.99499999999999
20.0,0.0,3.0,6.0,20.023668639053255,30.066666666666666,39.92,20.02777777777778,20.026086956521738,30.04938271604938,40.015151515151516,50.07142857142857,49.93355481727575,59.944954128440365,40.03389830508475,39.97894736842105,49.97685185185185,69.9406779661017,80.03112840466927,69.93772241992882,80.05289256198347,80.02476780185758
20.0,0.0,3.0,7.0,0.0,9.86111111111111,9.948717948717949,10.047619047619047,9.934782608695652,10.019607843137255,10.0,19.936507936507937,19.942028985507246,29.8,30.0,30.069767441860463,39.96078431372549,39.965811965811966,50.11194029850746,60.077922077922075,60.140350877192986,69.96335078534032
20.0,1.0,0.0,-1.0,16419.71428824474,15380.439224177215,15019.475869128244,15429.492684802302,15309.307007227795,15239.634108381912,15069.948672320035,15189.898130733123,15370.020007601373,15249.953267751365,15130.442717073238,15239.345769067055,15159.67328007208,15380.445671373469,15289.399917377752,15420.123330446997,15189.562903594098,15070.29278426985
20.0,1.0,0.0,0.0,9.999528579846789,10.00046603751602,9.999441527979448,10.000109122653862,10.000320615581916,10.000317292437863,10.0,9.999580096577787,9.999584242802204,20.000835334655946,20.000414207310758,20.0,10.000205191340925,10.000413052457661,20.000624544602893,10.000209863588667,9.999786621145844,9.999890626708957
20.0,1.0,0.0,1.0,60.0,59.999171918848056,50.0,49.99925816023739,59.9984800891681,50.00026036242449,49.99893650962459,50.0010827784094,50.00110350915912,59.9996698035331,59.99901982138968,60.00032242463325,89.99859213682345,89.9995406522738,99.99749172268484,110.00164629583439,120.0023948510702,130.00195214736206
20.0,1.0,0.0,2.0,219.99848181629977,220.0,230.00161499842014,220.00314600314599,230.0025283986807,209.99763148990567,189.99779249448122,190.0022883295194,199.99581257066282,180.0,169.99685709003512,160.00076281287244,160.00079586152012,150.00307235393518,150.00314977164155,159.9982800322494,129.9964420603208,149.9991655540721
20.0,1.0,0.0,3.0,560.0044755244758,529.9958595367366,569.993542052192,549.9937611071201,539.9939234808702,569.989391401452,599.9889221225219,569.9979071048292,579.9893815678669,560.0020551967118,579.991506809196,590.002166330089,590.0043972424064,630.0,600.0046739892497,619.9925492709505,619.9897647544367,540.0069112627983
20.0,1.0,0.0,4.0,969.9764520240358,970.0115462444959,940.0217265688184,949.984615384614,1000.0206964350377,1059.9841507177052,1079.9843084075953,1069.9848155156121,1040.019319184508,1049.9904179594803,1040.0184438040344,1090.0141957890191,1170.0098385469191,1150.0144982349966,1129.9811792138578,1239.9795328876783,1239.9797311102955,1240.0050412651974
20.0,1.0,0.0,5.0,2509.9052472631174,2350.0360706062984,2250.0,2049.9837688044304,1919.95388679849,2019.9837346002028,1889.9847037876355,1910.0462507062653,1819.9425369010994,1769.9330002271113,1730.0508711313666,1840.02646149422,1820.0505836575942,1860.0,1920.0238583410937,1989.9402474177307,1899.966744457415,1889.9892656329912
20.0,1.0,0.0,6.0,4690.0,4939.857417741045,4619.868438538202,4930.092922439036,4440.083286437816,4639.956411460758,4390.125345008059,4310.0,4379.956603586649,3960.159741831357,4260.0,3749.9608232344126,3529.8494990407326,3449.925381204736,3409.8890335177175,3370.0,3330.1437513489905,3229.931327734684
20.0,1.0,0.0,7.0,6329.836645161362,5190.529726971208,5319.603576751144,5599.456706281888,6069.283353010679,5669.737317581618,5799.87096774191,6119.869509594901,6270.129012345607,6599.869073596599,6300.363951473085,6799.359095193291,6739.752069155813,6950.502439906101,6769.517376581648,6710.237943262351,6609.533439209521,6750.357837073767
20.0,1.0,1.0,-1.0,4870.086836195271,4760.029954703481,4790.258589247784,4769.663623409751,4839.66356906777,5090.408348825355,5100.146466097633,5150.366355508497,5130.164376793574,5050.468385028362,5449.764681086225,5299.938448753849,5439.5908593223285,5390.164374487667,5620.361069114817,5820.220026297485,5770.105862856397,5709.625452874672
20.0,1.0,1.0,0.0,9.999023055881203,0.0,10.000539180445722,10.0,9.999314246528373,10.000169147496617,10.000166583374979,10.000663020056356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1.0,1.0,1.0,70.00165211234365,70.00168404170009,60.00048844024748,69.99714728176706,50.00163385344335,60.0,59.99853169100253,69.99828473413379,49.99794661190965,59.99853527544959,59.999037999037995,50.00079120183558,59.99814183957882,50.0,59.997749606181074,49.99852843793687,49.99927803046711,40.0
20.0,1.0,1.0,2.0,230.00491487997715,259.99269662921336,219.99545767377828,240.00654262931923,239.9918528073867,279.9961933247231,230.00626489615266,190.0,219.99392097264428,199.99435745521228,199.9927588703838,180.0,160.0,149.9943173208062,130.0,129.99700368776888,120.0,100.00311696407698
20.0,1.0,1.0,3.0,400.0076930474081,449.98335952667065,420.0109823062847,459.9883916554512,499.97959849845,380.01205583756325,470.01088466882794,490.01109601449315,460.0101649970533,510.0,520.0109828217402,449.99688387230765,490.00669673363404,440.01200791430756,459.99686327991793,429.99704832509656,410.0028234970042,420.0058183833206
20.0,1.0,1.0,4.0,589.9899847224581,529.965183117097,530.0083124215807,589.9913553113554,519.9857201702597,579.9627680061625,649.9921563895255,709.991915281257,719.9607158446096,710.0074626865677,700.0210231254385,700.0067580614018,810.0147918188467,779.993105886512,789.9796880356517,849.9717701760198,829.9798576282165,829.9868639708802
